"","Index","Sentiment","Mixed","Negative","Neutral","Positive","X1","created_at","source","is_retweet","retweet_count","quote_count","text"
"38",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,38,2020-11-29 23:01:22,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"39",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,39,2020-11-29 23:00:31,"Integromat",TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"40",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,40,2020-11-29 22:53:58,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"41",0,"POSITIVE",0.00107231887523085,0.120550520718098,0.0981659069657326,0.780211210250854,41,2020-11-29 22:52:58,"Twitter for Android",FALSE,0,NA,"@RGrosjean hope to see you racing again soon. Not a good crash. Thank goodness for the halo. #BahreinGP #F12020"
"42",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,42,2020-11-29 22:46:59,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"43",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,43,2020-11-29 22:46:49,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"44",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,44,2020-11-29 22:46:31,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"45",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,45,2020-11-29 22:41:53,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"46",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,46,2020-11-29 22:40:43,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"47",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,47,2020-11-29 22:40:25,NA,TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"48",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,48,2020-11-29 22:40:25,NA,TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"49",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,49,2020-11-29 22:40:25,NA,TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"50",0,"NEUTRAL",0.0103821093216538,0.408394247293472,0.432017743587494,0.149205848574638,50,2020-11-29 22:39:44,"Twitter for iPhone",FALSE,0,NA,"An angel was definitely looking down over @RGrosjean today 🙏🏼 What a Miracle it was he walked away with minor injuries #BahreinGP @F1"
"51",0,"NEUTRAL",2.07776574825402e-05,0.00109519483521581,0.993908524513245,0.00497556012123823,51,2020-11-29 22:39:29,"Twitter for iPhone",TRUE,34,NA,"Some words of Grosjean from the hospital

#BahreinGP #F1 #F1DriveroftheDay"
"52",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,52,2020-11-29 22:38:48,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"53",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,53,2020-11-29 22:35:20,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"54",0,"POSITIVE",2.62110606854549e-05,0.000120881049952004,0.00477054063230753,0.995082378387451,54,2020-11-29 22:34:11,"Twitter for Android",FALSE,0,NA,"Absolutely incredible how romain grosjean is still alive. Amazing how good the safety aspect of formula one is now! #SkyF1 #RomainGrosjean #BahreinGP  #Formula1"
"55",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,55,2020-11-29 22:32:36,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"56",0,"NEGATIVE",0.171714007854462,0.768003821372986,0.0490370839834213,0.0112450420856476,56,2020-11-29 22:30:25,"Twitter for Android",FALSE,0,NA,"It was terrible day for Formula 1 community. I hope Grosjean get well soon. 
#Grosjean #Formula1 #BahreinGP 
@F1"
"57",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,57,2020-11-29 22:30:07,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"58",0,"NEUTRAL",0.0261032991111279,0.418001443147659,0.462980270385742,0.0929150357842445,58,2020-11-29 22:29:34,"Twitter for iPhone",FALSE,0,NA,"Still cannot believe what we all witnessed this morning in the @F1 race. I don’t know if I’ll ever be able to wrap my head around that crash and what happened 

#BahreinGP | #Formula1"
"59",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,59,2020-11-29 22:26:28,NA,TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"60",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,60,2020-11-29 22:25:25,"JackyiOS",TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"61",0,"POSITIVE",0.089988186955452,0.0120399538427591,0.280982196331024,0.61698967218399,61,2020-11-29 22:23:59,"Twitter for iPhone",TRUE,5,NA,"#BahreinGP Astonishing! #grosjean"
"62",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,62,2020-11-29 22:24:04,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"63",0,"MIXED",0.537054240703583,0.144356653094292,0.0256503336131573,0.292938739061356,63,2020-11-29 22:23:57,"Twitter for iPhone",FALSE,0,NA,"I felt physically sick when I saw @RGrosjean crash today. I thought it was unsurvivable. The wait for news seemed like an eternity. The relief when I saw him in the medical car was impalpable. The footage is unbelievable. Engineers, science, marshals saved him. #F1 #BahreinGP"
"64",0,"NEGATIVE",0.0941153094172478,0.79814076423645,0.025511521846056,0.082232378423214,64,2020-11-29 22:23:08,"Twitter Web App",FALSE,1,NA,"Wow. The crash looked horrendous and the way he just jumped out of the fire!!!! Wow! Speedy recovery #BahreinGP #RomainGrosjean"
"65",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,65,2020-11-29 22:22:29,"IndieDevSharer",TRUE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"66",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,66,2020-11-29 22:21:35,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"67",0,"POSITIVE",0.0308461785316467,0.204003646969795,0.31116783618927,0.453982323408127,67,2020-11-29 22:21:11,"Twitter for iPhone",FALSE,10,NA,"It’s a race to the top of the nightmare tower! No one has made it to level 80!"
"68",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,68,2020-11-29 22:18:51,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"69",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,69,2020-11-29 22:18:50,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"70",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,70,2020-11-29 22:18:33,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"71",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,71,2020-11-29 22:12:42,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"72",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,72,2020-11-29 22:08:05,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"73",0,"POSITIVE",0.00103888078592718,0.0106906732544303,0.117341428995132,0.87092912197113,73,2020-11-29 22:08:02,"Twitter for iPhone",TRUE,184,NA,"A spectacular reminder (for those who need one) that God can do Anything.  —Huge crash at #BahreinGP. Longtime fans haven’t seen a crash this bad in decades.  And driver emerges Alive!"
"74",0,"NEGATIVE",0.00562371546402574,0.867686092853546,0.123426720499992,0.00326342368498445,74,2020-11-29 22:04:04,"Twitter for iPhone",FALSE,0,NA,"Today’s horrific accident during the F1 once again shows the many dangers that come with the sport. I take my hat off to anyone who takes part in such sports knowing the possible risks involved 👏🏼 🏎  #BahreinGP #Formula1"
"75",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,75,2020-11-29 22:04:01,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"76",0,"POSITIVE",0.000161356452736072,0.000704164674971253,0.00876213051378727,0.9903724193573,76,2020-11-29 22:02:39,"Twitter for iPhone",FALSE,0,NA,"Wow 😳 glad you’re ok @RGrosjean  how you were able to walk away from that is unbelievable and true testament to you, @F1 tech and safety!! The strength of the cockpit is amazing and the “ugly” halo has proved itself too 👊🏼👏🏼 #BahreinGP #Formula1 #RomainGrosjean  @HaasF1Team"
"77",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,77,2020-11-29 22:02:27,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"78",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,78,2020-11-29 22:02:18,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"79",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,79,2020-11-29 22:01:59,"Twitter for Android",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"80",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,80,2020-11-29 22:01:16,"Twitter Web App",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"81",0,"POSITIVE",0.00343627692200243,0.000378893630113453,0.0148583063855767,0.981326520442963,81,2020-11-29 22:00:29,"Twitter for iPhone",FALSE,0,NA,"4th and 5th place for @McLarenF1 was a great gift for my birthday today! 🧡 But even more it was to see Grosjean safe after that scary crash #GetWellSoonGrosjean #Formula1 #BahreinGP"
"82",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,82,2020-11-29 21:55:07,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"83",0,"NEUTRAL",1.23582076412276e-05,0.000268139177933335,0.997016906738281,0.00270261289551854,83,2020-11-29 21:54:01,"Twitter Web App",FALSE,0,NA,"@Charles_Leclerc  second start on board
#F1 #BahreinGP"
"84",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,84,2020-11-29 21:53:28,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"85",0,"NEUTRAL",0.000650934933219105,0.222283214330673,0.699193954467773,0.0778718590736389,85,2020-11-29 21:51:18,"Twitter for Android",FALSE,0,NA,"Just seen the crash in the #BahreinGP testament to the safety of these modern #Formula1 cars that @RGrosjean walked away."
"86",0,"NEUTRAL",3.17473700306437e-06,0.000143064826261252,0.99884307384491,0.00101060210727155,86,2020-11-29 21:50:47,"Twitter for Android",TRUE,6,NA,"Statement by #RomainGrosjean 

#F1 #Formula1 #Formel1 #Formule1 #FormulaOne #BahrainGP #BahreinGP #BahrianGP #Bahrain #GPBahrain #GP #GrandPrix #Grosjean #Haas #Mercedes #RedBull #LewisHamilton #Hamilton #Max #Verstappen #MaxVerstappen #RomanGrosjean #Romain #Leclerc #Vettel"
"87",0,"POSITIVE",0.000264425587374717,0.000460051523987204,0.0952624902129173,0.90401303768158,87,2020-11-29 21:50:05,"Twitter for Android",FALSE,0,NA,"No doubt.... it's a miracle 😱😱🙏❤ #BahreinGP #grosejan"
"88",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,88,2020-11-29 21:46:35,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"89",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,89,2020-11-29 21:46:25,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"90",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,90,2020-11-29 21:45:07,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"91",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,91,2020-11-29 21:41:25,"Twitter Web App",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"92",0,"NEGATIVE",0.0139344409108162,0.665628254413605,0.314596921205521,0.00584034807980061,92,2020-11-29 21:40:46,"Twitter for iPad",TRUE,8,NA,"#BahreinGP and @RGrosjean escapes from a horrible accident! 😱"
"93",0,"NEUTRAL",0.000104839607956819,0.0143896657973528,0.602944791316986,0.382560640573502,93,2020-11-29 21:40:36,"Twitter for iPhone",TRUE,5,NA,"First a 🔥 &amp; now a flip 🔄
Just an uneventful #BahreinGP 😉
#F12020  #LanceStroll"
"94",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,94,2020-11-29 21:40:25,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"95",0,"NEUTRAL",3.17473700306437e-06,0.000143064826261252,0.99884307384491,0.00101060210727155,95,2020-11-29 21:39:07,"Twitter for iPhone",TRUE,6,NA,"Statement by #RomainGrosjean 

#F1 #Formula1 #Formel1 #Formule1 #FormulaOne #BahrainGP #BahreinGP #BahrianGP #Bahrain #GPBahrain #GP #GrandPrix #Grosjean #Haas #Mercedes #RedBull #LewisHamilton #Hamilton #Max #Verstappen #MaxVerstappen #RomanGrosjean #Romain #Leclerc #Vettel"
"96",0,"MIXED",0.895185828208923,0.0277389287948608,0.00410797027871013,0.0729672983288765,96,2020-11-29 21:38:02,"Twitter for iPhone",FALSE,0,NA,"Thank god for @RGrosjean being safe!  What a horrendous crash!!  Proves @F1 really care about safety!  I wish him well #scary #BahreinGP"
"97",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,97,2020-11-29 21:37:40,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"98",0,"POSITIVE",0.00102581072133034,0.0208289213478565,0.12326829880476,0.854876935482025,98,2020-11-29 21:36:26,"Twitter for iPhone",FALSE,0,NA,"Wow 😯 @RGrosjean i’m still processing what was witnessed today. Wishing you a speedy recovery! #BahreinGP"
"99",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,99,2020-11-29 21:36:04,"Twitter Web App",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
"100",0,"NEGATIVE",0.000522423477377743,0.990368366241455,0.0062499581836164,0.00285934167914093,100,2020-11-29 21:35:34,"Twitter for iPhone",FALSE,0,NA,"Remarkably chirpy after today’s horrific crash!! #Grosjean #BahreinGP #F1BAHRAIN"
"101",0,"POSITIVE",8.67094277055003e-05,0.000397720257751644,0.110821761190891,0.888693749904633,101,2020-11-29 21:33:08,"Twitter for iPhone",TRUE,546,NA,"And this is why Daniel Ricciardo continues to be one of my favourite drivers 👏🏼💪🏼 #BahreinGP"
