"","Index","Sentiment","Mixed","Negative","Neutral","Positive","X1","created_at","text","source","is_retweet","retweet_count","quote_count"
"12",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,12,2020-11-29 23:36:47,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"13",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,13,2020-11-29 23:36:27,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"14",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,14,2020-11-29 23:33:51,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPad",TRUE,546,NA
"15",0,"MIXED",0.678488850593567,0.087657630443573,0.0451558344066143,0.188697710633278,15,2020-11-29 23:31:30,"After this very scary crash. We are thankful @RGrosjean is okay and for these 2 very brave men helping bring Romain to safety #BahreinGP//t.co/WivH5VQXjw","Twitter for iPhone",FALSE,0,NA
"16",0,"POSITIVE",0.00178782339207828,0.265993386507034,0.337622612714767,0.39459615945816,16,2020-11-29 23:29:22,"Can't believe that this is something that @RGrosjean was able to walk away from. This photo truly puts it in to perspective when you think that that is extinguisher powder. Crazy. Crazy. Crazy. #F1 #WeRaceAsOne #BahreinGP #GetWellSoonGrosjean//t.co/pt6UTw4Awb","Twitter for Android",FALSE,0,NA
"17",0,"NEUTRAL",0.000736817542929202,0.00178843340836465,0.81889396905899,0.178580760955811,17,2020-11-29 23:29:07,"@grosjeanromain ready, #bigman #f1 @f1 thanks #bahrain #bahraingp #bahreingp//t.co/e1wSgSaTEO","Instagram",FALSE,0,NA
"18",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,18,2020-11-29 23:20:22,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"19",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,19,2020-11-29 23:19:20,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter Web App",TRUE,546,NA
"20",0,"POSITIVE",0.00244759907945991,0.0201059281826019,0.0797135531902313,0.897732973098755,20,2020-11-29 23:19:10,"A spectacular reminder (for those who need one) that God can do Anything. Huge crash at #BahreinGP. Longtime fans haven't seen a crash this bad in decades. And driver emerges Alive!//t.co/ewYgLiDccE","Twitter for iPhone",TRUE,184,NA
"21",0,"POSITIVE",0.000136615664814599,0.0697352290153503,0.436843305826187,0.493284791707993,21,2020-11-29 23:19:08,"GOD BLESS THE HALO, My Opinion about Romain Grosjean's Scary crash #BahreinGP - F1 2020 -&gt;//t.co/jeMEZnPVRV &lt;- Go Like Share and Subscribe #f12020","Twitter Web App",FALSE,0,NA
"22",0,"NEUTRAL",0.200257197022438,0.274365812540054,0.409239590167999,0.116137377917767,22,2020-11-29 17:13:19,"@SkySportsF1 Im not crying. im not. i promiss. not even a tear.. oh wait iam #wtf1 #f12020 #bahreingp//t.co/nhIvfCGibc","Twitter Web App",FALSE,0,NA
"23",0,"NEGATIVE",0.0839119404554367,0.769703984260559,0.11799006909132,0.0283940564841032,23,2020-11-29 17:07:52,"NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO ARE YOU JOKING !!!!! #wtf1 #bahreingp//t.co/2QeXc6dQ9a","Twitter Web App",FALSE,0,NA
"24",0,"NEGATIVE",0.000134644389618188,0.831659555435181,0.0867907404899597,0.0814150124788284,24,2020-11-29 14:17:19,"OMG WHO CRASHED THERE?!?! They say its Grosjean. Holy damn what a fireball #bahreingp @RGrosjean please be okay #WTF1","Twitter for Android",FALSE,0,NA
"25",0,"NEUTRAL",3.02197513519786e-05,0.0005982521106489,0.53701776266098,0.462353855371475,25,2020-11-29 15:15:41,"THIS @F1 @fia #BahreinGP #RomainGrosjean #DriverOfTheDay MAKE IT HAPPEN! imma vote now ;)//t.co/9datpPuD9J","Twitter Web App",FALSE,0,NA
"26",0,"NEUTRAL",9.96708040474914e-05,0.00123306643217802,0.953035831451416,0.0456314720213413,26,2020-11-29 15:54:29,"AND ITS GO GO GO #F12020 #BahreinGP","Twitter Web App",FALSE,0,NA
"27",0,"NEUTRAL",0.000215682899579406,0.0455250442028046,0.95016086101532,0.0040984945371747,27,2020-11-29 17:01:42,"Checo : Are you guys asleep? Wake up Wake up Mechanics. #wtf1 #banter #BahreinGP//t.co/Br5qD40g5o","Twitter Web App",FALSE,0,NA
"28",0,"NEUTRAL",0.300825595855713,0.176473960280418,0.500406444072723,0.0222940966486931,28,2020-11-29 16:58:16,"The only thing right to do. PERIOD @RGrosjean &lt;3 #wtf1 #f12020 #BahreinGP//t.co/WlhFet5Glg","Twitter Web App",FALSE,0,NA
"29",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,29,2020-11-29 23:17:47,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"30",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,30,2020-11-29 23:14:54,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"31",0,"POSITIVE",0.00244759907945991,0.0201059281826019,0.0797135531902313,0.897732973098755,31,2020-11-29 23:14:43,"A spectacular reminder (for those who need one) that God can do Anything. Huge crash at #BahreinGP. Longtime fans haven't seen a crash this bad in decades. And driver emerges Alive!//t.co/ewYgLiDccE","Twitter for iPhone",TRUE,184,NA
"32",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,32,2020-11-29 23:13:13,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"33",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,33,2020-11-29 23:07:45,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"34",0,"POSITIVE",2.91671858576592e-05,0.00010152580216527,0.00409603677690029,0.995773255825043,34,2020-11-29 15:12:09,"Thank You to all the marshalls and medical crew!! You're our heroes!! @BAH_Int_Circuit #BahreinGP","Twitter for iPhone",FALSE,0,NA
"35",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,35,2020-11-29 23:07:11,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter Web App",TRUE,546,NA
"36",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,36,2020-11-29 23:06:36,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"37",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,37,2020-11-29 23:05:22,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf",NA,TRUE,10,NA
"38",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,38,2020-11-29 23:01:22,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"39",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,39,2020-11-29 23:00:31,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf","Integromat",TRUE,10,NA
"40",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,40,2020-11-29 22:53:58,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"41",0,"POSITIVE",0.00107231887523085,0.120550520718098,0.0981659069657326,0.780211210250854,41,2020-11-29 22:52:58,"@RGrosjean hope to see you racing again soon. Not a good crash. Thank goodness for the halo. #BahreinGP #F12020","Twitter for Android",FALSE,0,NA
"42",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,42,2020-11-29 22:46:59,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"43",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,43,2020-11-29 22:46:49,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"44",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,44,2020-11-29 22:46:31,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"45",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,45,2020-11-29 22:41:53,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"46",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,46,2020-11-29 22:40:43,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"47",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,47,2020-11-29 22:40:25,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf",NA,TRUE,10,NA
"48",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,48,2020-11-29 22:40:25,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf",NA,TRUE,10,NA
"49",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,49,2020-11-29 22:40:25,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf",NA,TRUE,10,NA
"50",0,"NEGATIVE",0.00488374149426818,0.539495766162872,0.369241714477539,0.0863787159323692,50,2020-11-29 22:39:44,"An angel was definitely looking down over @RGrosjean today What a Miracle it was he walked away with minor injuries #BahreinGP @F1","Twitter for iPhone",FALSE,0,NA
"51",0,"NEUTRAL",3.4707863960648e-05,0.0020745974034071,0.993623971939087,0.00426668161526322,51,2020-11-29 22:39:29,"Some words of Grosjean from the hospital #BahreinGP #F1 #F1DriveroftheDay//t.co/aZNDmlBaBz","Twitter for iPhone",TRUE,34,NA
"52",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,52,2020-11-29 22:38:48,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"53",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,53,2020-11-29 22:35:20,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"54",0,"POSITIVE",2.62110606854549e-05,0.000120881049952004,0.00477054063230753,0.995082378387451,54,2020-11-29 22:34:11,"Absolutely incredible how romain grosjean is still alive. Amazing how good the safety aspect of formula one is now! #SkyF1 #RomainGrosjean #BahreinGP #Formula1","Twitter for Android",FALSE,0,NA
"55",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,55,2020-11-29 22:32:36,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"56",0,"NEGATIVE",0.171714007854462,0.768003821372986,0.0490370839834213,0.0112450420856476,56,2020-11-29 22:30:25,"It was terrible day for Formula 1 community. I hope Grosjean get well soon. #Grosjean #Formula1 #BahreinGP @F1","Twitter for Android",FALSE,0,NA
"57",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,57,2020-11-29 22:30:07,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"58",0,"NEUTRAL",0.0264118369668722,0.41240531206131,0.461746245622635,0.0994365736842155,58,2020-11-29 22:29:34,"Still cannot believe what we all witnessed this morning in the @F1 race. I don't know if I'll ever be able to wrap my head around that crash and what happened #BahreinGP | #Formula1","Twitter for iPhone",FALSE,0,NA
"59",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,59,2020-11-29 22:26:28,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf",NA,TRUE,10,NA
"60",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,60,2020-11-29 22:25:25,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf","JackyiOS",TRUE,10,NA
"61",0,"POSITIVE",0.0015210707206279,0.00473467260599136,0.221197530627251,0.772546768188477,61,2020-11-29 22:23:59,"#BahreinGP Astonishing! #grosjean//t.co/5CidwrCAQp","Twitter for iPhone",TRUE,5,NA
"62",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,62,2020-11-29 22:24:04,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"63",0,"MIXED",0.537054240703583,0.144356653094292,0.0256503336131573,0.292938739061356,63,2020-11-29 22:23:57,"I felt physically sick when I saw @RGrosjean crash today. I thought it was unsurvivable. The wait for news seemed like an eternity. The relief when I saw him in the medical car was impalpable. The footage is unbelievable. Engineers, science, marshals saved him. #F1 #BahreinGP","Twitter for iPhone",FALSE,0,NA
"64",0,"NEGATIVE",0.0520861595869064,0.76230525970459,0.0374855846166611,0.148123025894165,64,2020-11-29 22:23:08,"Wow. The crash looked horrendous and the way he just jumped out of the fire!!!! Wow! Speedy recovery #BahreinGP #RomainGrosjean//t.co/y0kB28yr7V","Twitter Web App",FALSE,1,NA
"65",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,65,2020-11-29 22:22:29,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf","IndieDevSharer",TRUE,10,NA
"66",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,66,2020-11-29 22:21:35,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"67",0,"POSITIVE",0.000420484837377444,0.0372805446386337,0.430002480745316,0.532296478748322,67,2020-11-29 22:21:11,"It's a race to the top of the nightmare tower! No one has made it to level 80!//t.co/mkoff57WaL #BahreinGP #31DayHorrorChallenge #31NightsOfHalloween #androidgames #ios #indiedev #indiegame #nocode #gamedev #videogame #freegames//t.co/PYXdOFK2Hf","Twitter for iPhone",FALSE,10,NA
"68",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,68,2020-11-29 22:18:51,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"69",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,69,2020-11-29 22:18:50,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"70",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,70,2020-11-29 22:18:33,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"71",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,71,2020-11-29 22:12:42,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"72",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,72,2020-11-29 22:08:05,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"73",0,"POSITIVE",0.00244759907945991,0.0201059281826019,0.0797135531902313,0.897732973098755,73,2020-11-29 22:08:02,"A spectacular reminder (for those who need one) that God can do Anything. Huge crash at #BahreinGP. Longtime fans haven't seen a crash this bad in decades. And driver emerges Alive!//t.co/ewYgLiDccE","Twitter for iPhone",TRUE,184,NA
"74",0,"NEGATIVE",0.00374744809232652,0.855586588382721,0.137524098157883,0.00314192334190011,74,2020-11-29 22:04:04,"Today's horrific accident during the F1 once again shows the many dangers that come with the sport. I take my hat off to anyone who takes part in such sports knowing the possible risks involved #BahreinGP #Formula1","Twitter for iPhone",FALSE,0,NA
"75",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,75,2020-11-29 22:04:01,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"76",0,"POSITIVE",0.000241288769757375,0.00204569776542485,0.00497608818113804,0.99273693561554,76,2020-11-29 22:02:39,"Wow glad you're ok @RGrosjean how you were able to walk away from that is unbelievable and true testament to you, @F1 tech and safety!! The strength of the cockpit is amazing and the ugly halo has proved itself too #BahreinGP #Formula1 #RomainGrosjean @HaasF1Team//t.co/rBatIRahCw","Twitter for iPhone",FALSE,0,NA
"77",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,77,2020-11-29 22:02:27,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"78",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,78,2020-11-29 22:02:18,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"79",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,79,2020-11-29 22:01:59,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for Android",TRUE,546,NA
"80",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,80,2020-11-29 22:01:16,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter Web App",TRUE,546,NA
"81",0,"POSITIVE",0.000692232744768262,0.000739757786504924,0.00710134627297521,0.991466641426086,81,2020-11-29 22:00:29,"4th and 5th place for @McLarenF1 was a great gift for my birthday today! But even more it was to see Grosjean safe after that scary crash #GetWellSoonGrosjean #Formula1 #BahreinGP","Twitter for iPhone",FALSE,0,NA
"82",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,82,2020-11-29 21:55:07,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"83",0,"NEUTRAL",8.87890109879663e-06,0.000224719333346002,0.997142374515533,0.0026239575818181,83,2020-11-29 21:54:01,"@Charles_Leclerc second start on board #F1 #BahreinGP//t.co/zyUcxvDccC","Twitter Web App",FALSE,0,NA
"84",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,84,2020-11-29 21:53:28,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"85",0,"NEUTRAL",0.000650934933219105,0.222283214330673,0.699193954467773,0.0778718590736389,85,2020-11-29 21:51:18,"Just seen the crash in the #BahreinGP testament to the safety of these modern #Formula1 cars that @RGrosjean walked away.","Twitter for Android",FALSE,0,NA
"86",0,"NEUTRAL",3.71588930647704e-06,0.000151203261339106,0.998664736747742,0.00118032284080982,86,2020-11-29 21:50:47,"Statement by #RomainGrosjean #F1 #Formula1 #Formel1 #Formule1 #FormulaOne #BahrainGP #BahreinGP #BahrianGP #Bahrain #GPBahrain #GP #GrandPrix #Grosjean #Haas #Mercedes #RedBull #LewisHamilton #Hamilton #Max #Verstappen #MaxVerstappen #RomanGrosjean #Romain #Leclerc #Vettel//t.co/qMQWNwUHdS","Twitter for Android",TRUE,6,NA
"87",0,"POSITIVE",0.00078124477295205,0.00122804124839604,0.103180833160877,0.89480984210968,87,2020-11-29 21:50:05,"No doubt.... it's a miracle #BahreinGP #grosejan//t.co/AUP62R6h3m","Twitter for Android",FALSE,0,NA
"88",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,88,2020-11-29 21:46:35,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"89",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,89,2020-11-29 21:46:25,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"90",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,90,2020-11-29 21:45:07,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
"91",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,91,2020-11-29 21:41:25,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter Web App",TRUE,546,NA
"92",0,"NEGATIVE",0.000838646199554205,0.858438849449158,0.13911697268486,0.0016055116429925,92,2020-11-29 21:40:46,"#BahreinGP and @RGrosjean escapes from a horrible accident! //t.co/HzaQWF4VN6","Twitter for iPad",TRUE,8,NA
"93",0,"NEUTRAL",0.000143902827403508,0.126295417547226,0.484009176492691,0.389551520347595,93,2020-11-29 21:40:36,"First a & now a flip Just an uneventful #BahreinGP #F12020 #LanceStroll//t.co/NEp7s7NWs2","Twitter for iPhone",TRUE,5,NA
"94",0,"POSITIVE",4.28829516749829e-05,0.000300791143672541,0.0589207261800766,0.940735578536987,94,2020-11-29 21:40:25,"And this is why Daniel Ricciardo continues to be one of my favourite drivers #BahreinGP//t.co/cPMfVGlX6C","Twitter for iPhone",TRUE,546,NA
